eps_mode,snapshot_date,variant,pick_order,code,entry_status,lane,industry,eps_state,eps_yoy_growth,reason_codes,risk_codes,latest_return_pct,max_gain_pct,max_drawdown_pct,hit_stop_8pct,path_source,latest_rank,gain_rank,loss_rank,signal_valid_count,hit_latest_top3,hit_latest_top5,hit_gain_top5,hit_loss_bottom3,hit_loss_bottom5
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nodry_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nodry_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nodry_relaxed,3,EXPE,ACTIONABLE,fresh_demand_alpha,Other Consumer Services,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,61.44514,61.71204,-1.824623,False,daily_cache,1.0,3.0,12.0,12.0,True,True,True,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nogeom_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nogeom_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nogeom_strict,3,EXPE,ACTIONABLE,fresh_demand_alpha,Other Consumer Services,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,61.44514,61.71204,-1.824623,False,daily_cache,1.0,3.0,12.0,12.0,True,True,True,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nogeom_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nogeom_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_ind_prox_nogeom_relaxed,3,EXPE,ACTIONABLE,fresh_demand_alpha,Other Consumer Services,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,61.44514,61.71204,-1.824623,False,daily_cache,1.0,3.0,12.0,12.0,True,True,True,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_clean_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_clean_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_ind_prox_clean_strict,3,EXPE,ACTIONABLE,fresh_demand_alpha,Other Consumer Services,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,61.44514,61.71204,-1.824623,False,daily_cache,1.0,3.0,12.0,12.0,True,True,True,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_clean_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_ind_prox_clean_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_ind_prox_clean_relaxed,3,EXPE,ACTIONABLE,fresh_demand_alpha,Other Consumer Services,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,61.44514,61.71204,-1.824623,False,daily_cache,1.0,3.0,12.0,12.0,True,True,True,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_keep_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_keep_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_def_keep_strict,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_keep_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_keep_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_def_keep_relaxed,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_nodry_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_nodry_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_def_nodry_strict,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_nodry_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_nodry_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_def_nodry_relaxed,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_nogeom_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_nogeom_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_def_nogeom_strict,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_nogeom_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_nogeom_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_def_nogeom_relaxed,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_clean_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_clean_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_def_clean_strict,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_clean_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_def_clean_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_def_clean_relaxed,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_keep_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_keep_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_prox_keep_strict,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_keep_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_keep_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_prox_keep_relaxed,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nodry_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nodry_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nodry_strict,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nodry_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nodry_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nodry_relaxed,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nogeom_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nogeom_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nogeom_strict,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nogeom_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nogeom_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_prox_nogeom_relaxed,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_clean_strict,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_clean_strict,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_prox_clean_strict,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_clean_relaxed,1,EQIX,ACTIONABLE,fresh_demand_alpha,Real Estate Investment Trusts,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-02-27,grid_sig_noeps_noind_prox_clean_relaxed,2,WULF,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,7.749535,84.9969,-19.280843,True,daily_cache,9.0,1.0,4.0,12.0,False,False,True,False,True
no_eps,2026-02-27,grid_sig_noeps_noind_prox_clean_relaxed,3,GMED,ACTIONABLE,fresh_demand_alpha,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-03-06,v3_core_top3,1,FIGS,ACTIONABLE,constructive_pullback,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-03-06,v3_core_top3,2,RTX,ACTIONABLE,constructive_pullback,Aerospace & Defense,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high;pullback_structure,pullback_not_dry,8.818936,10.361152,-17.27184,True,daily_cache,5.0,5.0,2.0,6.0,False,True,True,True,True
no_eps,2026-03-06,grid_act_noeps_ind_def_keep_strict,1,FIGS,ACTIONABLE,constructive_pullback,Unknown,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
no_eps,2026-03-06,grid_act_noeps_ind_def_keep_strict,2,RTX,ACTIONABLE,constructive_pullback,Aerospace & Defense,missing,,near_buy_point;volume_confirms_breakout;eps_needs_manual_check;weekly_volume_follow_through;near_52w_high;pullback_structure,pullback_not_dry,8.818936,10.361152,-17.27184,True,daily_cache,5.0,5.0,2.0,6.0,False,True,True,True,True
